game_id,official_id,first_name,last_name,jersey_num
0021400335,101284,John,Goble,30
0021400335,202035,Brett,Nansel,67
0021400331,2002,Derrick,Collins,11
0021400331,203592,Dedric,Taylor,21
0021400331,2530,Ed,Malloy,14
0021400341,203593,Justin,Van Duyne,64
0021400341,202007,Nick,Buchert,54
0021400341,2534,Zach,Zarba,28
0021400342,1153,Joe,Crawford,17
0021400342,2005,Matt,Boland,18
0021400342,202000,Steve,Anderson,76
0021400346,2882,Sean,Wright,65
0021400346,1201,Leon,Wood,40
0021400346,202041,Kevin,Scott,79
0021400344,1664,Gary,Zielinski,59
0021400344,202037,J.T.,Orr,72
0021400344,1168,David,Jones,36
0021400340,202049,Ben,Taylor,46
0021400340,1199,Tom,Washington,49
0021400340,201638,Brent,Barnaky,70
0021400345,1146,Tony,Brothers,25
0021400345,2002,Derrick,Collins,11
0021400345,203592,Dedric,Taylor,21
0021400343,2148,Mark,Ayotte,56
0021400343,1176,Monty,McCutchen,13
0021400343,201245,Marat,Kogut,68
0021400347,2532,Eli,Roe,44
0021400347,1195,Derrick,Stafford,9
0021400347,2714,David,Guthrie,16
0021400351,201638,Brent,Barnaky,70
0021400351,1830,Marc,Davis,8
0021400351,2005,Matt,Boland,18
0021400348,2004,Courtney,Kirkland,61
0021400348,2001,Jason,Phillips,23
0021400348,202056,CJ,Washington,75
0021400349,2003,Pat,Fraher,26
0021400349,1162,Scott,Foster,48
0021400349,201637,Haywoode,Workman,66
0021400350,1152,Dan,Crawford,43
0021400350,1151,Sean,Corbin,33
0021400350,202058,James,Williams,60
0021400352,200832,Curtis,Blair,74
0021400352,1174,Ken,Mauer,41
0021400352,1198,Scott,Wall,31
0021400361,2715,Eric,Lewis,42
0021400361,202026,Karl,Lane,77
0021400361,2534,Zach,Zarba,28
0021400358,203593,Justin,Van Duyne,64
0021400358,202007,Nick,Buchert,54
0021400358,1164,Ron,Garretson,10
0021400355,2148,Mark,Ayotte,56
0021400355,202000,Steve,Anderson,76
0021400355,1830,Marc,Davis,8
0021400356,1148,James,Capers,19
0021400356,1168,David,Jones,36
0021400356,202037,J.T.,Orr,72
0021400359,203592,Dedric,Taylor,21
0021400359,1146,Tony,Brothers,25
0021400359,1664,Gary,Zielinski,59
0021400362,1204,Derek,Richardson,63
0021400362,1363,Bennie,Adams,47
0021400362,2530,Ed,Malloy,14
0021400357,1199,Tom,Washington,49
0021400357,1201,Leon,Wood,40
0021400357,2882,Sean,Wright,65
0021400360,2532,Eli,Roe,44
0021400360,1195,Derrick,Stafford,9
0021400360,2714,David,Guthrie,16
0021400365,101283,Brian,Forte,45
0021400365,1162,Scott,Foster,48
0021400365,2005,Matt,Boland,18
0021400363,202041,Kevin,Scott,79
0021400363,1176,Monty,McCutchen,13
0021400363,1188,Leroy,Richardson,20
0021400364,1146,Tony,Brothers,25
0021400364,1151,Sean,Corbin,33
0021400364,202053,Scott,Twardoski,52
0021400367,201637,Haywoode,Workman,66
0021400367,1152,Dan,Crawford,43
0021400367,2003,Pat,Fraher,26
0021400368,1147,Mike,Callahan,24
0021400368,2002,Derrick,Collins,11
0021400368,203177,Lauren,Holtkamp,7
0021400371,1830,Marc,Davis,8
0021400371,201639,Josh,Tiven,58
0021400371,202007,Nick,Buchert,54
0021400370,201246,Kevin,Cutler,34
0021400370,1662,Bill,Kennedy,55
0021400370,1664,Gary,Zielinski,59
0021400377,1195,Derrick,Stafford,9
0021400377,2532,Eli,Roe,44
0021400377,2714,David,Guthrie,16
0021400378,2715,Eric,Lewis,42
0021400378,1153,Joe,Crawford,17
0021400378,202058,James,Williams,60
0021400375,200834,Mark,Lindsay,29
0021400375,1164,Ron,Garretson,10
0021400375,203593,Justin,Van Duyne,64
0021400374,1148,James,Capers,19
0021400374,2148,Mark,Ayotte,56
0021400374,202037,J.T.,Orr,72
0021400372,1193,Michael,Smith,38
0021400372,2001,Jason,Phillips,23
0021400372,1201,Leon,Wood,40
0021400373,1198,Scott,Wall,31
0021400373,202049,Ben,Taylor,46
0021400373,1199,Tom,Washington,49
0021400369,1168,David,Jones,36
0021400369,202053,Scott,Twardoski,52
0021400369,1194,Bill,Spooner,22
0021400376,2002,Derrick,Collins,11
0021400376,2530,Ed,Malloy,14
0021400376,201640,Kane,Fitzgerald,35
0021400381,202026,Karl,Lane,77
0021400381,1363,Bennie,Adams,47
0021400381,2534,Zach,Zarba,28
0021400382,2530,Ed,Malloy,14
0021400382,201640,Kane,Fitzgerald,35
0021400382,1204,Derek,Richardson,63
0021400379,1176,Monty,McCutchen,13
0021400379,200832,Curtis,Blair,74
0021400379,2529,Tony,Brown,6
0021400380,200834,Mark,Lindsay,29
0021400380,203593,Justin,Van Duyne,64
0021400380,1164,Ron,Garretson,10
0021400392,2715,Eric,Lewis,42
0021400392,202058,James,Williams,60
0021400392,1153,Joe,Crawford,17
0021400390,201638,Brent,Barnaky,70
0021400390,2001,Jason,Phillips,23
0021400390,1664,Gary,Zielinski,59
0021400391,2534,Zach,Zarba,28
0021400391,202026,Karl,Lane,77
0021400391,202000,Steve,Anderson,76
0021400388,201639,Josh,Tiven,58
0021400388,202027,Tre,Maddox,73
0021400388,1174,Ken,Mauer,41
0021400384,2004,Courtney,Kirkland,61
0021400384,202037,J.T.,Orr,72
0021400384,1662,Bill,Kennedy,55
0021400383,201246,Kevin,Cutler,34
0021400383,1201,Leon,Wood,40
0021400383,1194,Bill,Spooner,22
0021400389,202053,Scott,Twardoski,52
0021400389,1193,Michael,Smith,38
0021400389,2148,Mark,Ayotte,56
0021400385,101284,John,Goble,30
0021400385,101283,Brian,Forte,45
0021400385,201245,Marat,Kogut,68
0021400386,2882,Sean,Wright,65
0021400386,1176,Monty,McCutchen,13
0021400386,203592,Dedric,Taylor,21
0021400387,1152,Dan,Crawford,43
0021400387,1185,Violet,Palmer,12
0021400387,1151,Sean,Corbin,33
0021400399,2715,Eric,Lewis,42
0021400399,1153,Joe,Crawford,17
0021400399,202058,James,Williams,60
0021400394,1148,James,Capers,19
0021400394,1198,Scott,Wall,31
0021400394,1204,Derek,Richardson,63
0021400393,1147,Mike,Callahan,24
0021400393,202007,Nick,Buchert,54
0021400393,203177,Lauren,Holtkamp,7
0021400396,200832,Curtis,Blair,74
0021400396,1146,Tony,Brothers,25
0021400396,2529,Tony,Brown,6
0021400398,2005,Matt,Boland,18
0021400398,1162,Scott,Foster,48
0021400398,1188,Leroy,Richardson,20
0021400397,2002,Derrick,Collins,11
0021400397,1830,Marc,Davis,8
0021400397,201639,Josh,Tiven,58
0021400395,2003,Pat,Fraher,26
0021400395,101284,John,Goble,30
0021400395,201637,Haywoode,Workman,66
0021400406,1662,Bill,Kennedy,55
0021400406,1201,Leon,Wood,40
0021400406,202049,Ben,Taylor,46
0021400401,2001,Jason,Phillips,23
0021400401,1185,Violet,Palmer,12
0021400401,1151,Sean,Corbin,33
0021400404,1194,Bill,Spooner,22
0021400404,201246,Kevin,Cutler,34
0021400404,201640,Kane,Fitzgerald,35
0021400407,1193,Michael,Smith,38
0021400407,1363,Bennie,Adams,47
0021400407,204058,Gediminas,Petraitis,53
0021400403,2530,Ed,Malloy,14
0021400403,202041,Kevin,Scott,79
0021400403,101283,Brian,Forte,45
0021400400,1199,Tom,Washington,49
0021400400,2714,David,Guthrie,16
0021400400,201245,Marat,Kogut,68
0021400402,2148,Mark,Ayotte,56
0021400402,202053,Scott,Twardoski,52
0021400402,1164,Ron,Garretson,10
0021400405,200834,Mark,Lindsay,29
0021400405,1195,Derrick,Stafford,9
0021400405,202027,Tre,Maddox,73
0021400412,201638,Brent,Barnaky,70
0021400412,203592,Dedric,Taylor,21
0021400412,1146,Tony,Brothers,25
0021400413,2715,Eric,Lewis,42
0021400413,101284,John,Goble,30
0021400413,2532,Eli,Roe,44
0021400409,2882,Sean,Wright,65
0021400409,203177,Lauren,Holtkamp,7
0021400409,1176,Monty,McCutchen,13
0021400410,1147,Mike,Callahan,24
0021400410,2004,Courtney,Kirkland,61
0021400410,1204,Derek,Richardson,63
0021400411,202026,Karl,Lane,77
0021400411,2534,Zach,Zarba,28
0021400411,201639,Josh,Tiven,58
0021400415,1162,Scott,Foster,48
0021400415,1188,Leroy,Richardson,20
0021400415,2005,Matt,Boland,18
0021400414,2003,Pat,Fraher,26
0021400414,1148,James,Capers,19
0021400414,201637,Haywoode,Workman,66
0021400419,1830,Marc,Davis,8
0021400419,201245,Marat,Kogut,68
0021400419,1363,Bennie,Adams,47
0021400421,202007,Nick,Buchert,54
0021400421,202058,James,Williams,60
0021400421,1662,Bill,Kennedy,55
0021400422,201638,Brent,Barnaky,70
0021400422,2532,Eli,Roe,44
0021400422,1168,David,Jones,36
0021400425,1162,Scott,Foster,48
0021400425,2005,Matt,Boland,18
0021400425,1188,Leroy,Richardson,20
0021400423,2002,Derrick,Collins,11
0021400423,2530,Ed,Malloy,14
0021400423,1204,Derek,Richardson,63
0021400424,2714,David,Guthrie,16
0021400424,201637,Haywoode,Workman,66
0021400424,1151,Sean,Corbin,33
0021400417,200832,Curtis,Blair,74
0021400417,2001,Jason,Phillips,23
0021400417,101283,Brian,Forte,45
0021400420,1195,Derrick,Stafford,9
0021400420,201640,Kane,Fitzgerald,35
0021400420,202027,Tre,Maddox,73
0021400426,1664,Gary,Zielinski,59
0021400426,1194,Bill,Spooner,22
0021400426,1185,Violet,Palmer,12
0021400418,202041,Kevin,Scott,79
0021400418,1152,Dan,Crawford,43
0021400418,203177,Lauren,Holtkamp,7
0021400431,2882,Sean,Wright,65
0021400431,1146,Tony,Brothers,25
0021400431,2148,Mark,Ayotte,56
0021400430,202007,Nick,Buchert,54
0021400430,2003,Pat,Fraher,26
0021400430,1148,James,Capers,19
0021400427,200834,Mark,Lindsay,29
0021400427,201640,Kane,Fitzgerald,35
0021400427,2534,Zach,Zarba,28
0021400428,1152,Dan,Crawford,43
0021400428,202026,Karl,Lane,77
0021400428,1193,Michael,Smith,38
0021400440,1201,Leon,Wood,40
0021400440,1168,David,Jones,36
0021400440,202037,J.T.,Orr,72
0021400433,1147,Mike,Callahan,24
0021400433,204058,Gediminas,Petraitis,53
0021400433,1188,Leroy,Richardson,20
0021400436,202058,James,Williams,60
0021400436,101284,John,Goble,30
0021400436,201640,Kane,Fitzgerald,35
0021400441,1664,Gary,Zielinski,59
0021400441,1185,Violet,Palmer,12
0021400441,1164,Ron,Garretson,10
0021400438,1195,Derrick,Stafford,9
0021400438,202053,Scott,Twardoski,52
0021400438,201638,Brent,Barnaky,70
0021400437,2532,Eli,Roe,44
0021400437,2002,Derrick,Collins,11
0021400437,2530,Ed,Malloy,14
0021400434,201637,Haywoode,Workman,66
0021400434,1194,Bill,Spooner,22
0021400434,1363,Bennie,Adams,47
0021400439,202026,Karl,Lane,77
0021400439,1151,Sean,Corbin,33
0021400439,2714,David,Guthrie,16
0021400442,101283,Brian,Forte,45
0021400442,202000,Steve,Anderson,76
0021400442,1830,Marc,Davis,8
0021400435,1199,Tom,Washington,49
0021400435,201246,Kevin,Cutler,34
0021400435,2004,Courtney,Kirkland,61
0021400432,1162,Scott,Foster,48
0021400432,2715,Eric,Lewis,42
0021400432,2005,Matt,Boland,18
0021400444,202049,Ben,Taylor,46
0021400444,2715,Eric,Lewis,42
0021400444,1199,Tom,Washington,49
0021400443,201639,Josh,Tiven,58
0021400443,1662,Bill,Kennedy,55
0021400443,203593,Justin,Van Duyne,64
0021400449,1152,Dan,Crawford,43
0021400449,202041,Kevin,Scott,79
0021400449,203177,Lauren,Holtkamp,7
0021400451,1146,Tony,Brothers,25
0021400451,200832,Curtis,Blair,74
0021400451,2882,Sean,Wright,65
0021400448,2003,Pat,Fraher,26
0021400448,201245,Marat,Kogut,68
0021400448,1176,Monty,McCutchen,13
0021400450,202000,Steve,Anderson,76
0021400450,1830,Marc,Davis,8
0021400450,101283,Brian,Forte,45
0021400447,201638,Brent,Barnaky,70
0021400447,1162,Scott,Foster,48
0021400447,201246,Kevin,Cutler,34
0021400452,200834,Mark,Lindsay,29
0021400452,2001,Jason,Phillips,23
0021400452,203592,Dedric,Taylor,21
0021400446,1193,Michael,Smith,38
0021400446,1188,Leroy,Richardson,20
0021400446,202007,Nick,Buchert,54
0021400445,202027,Tre,Maddox,73
0021400445,1148,James,Capers,19
0021400445,203591,Mitchell,Ervin,51
0021400457,200832,Curtis,Blair,74
0021400457,1146,Tony,Brothers,25
0021400457,2148,Mark,Ayotte,56
0021400455,2530,Ed,Malloy,14
0021400455,1664,Gary,Zielinski,59
0021400455,202058,James,Williams,60
0021400454,1151,Sean,Corbin,33
0021400454,2534,Zach,Zarba,28
0021400454,202053,Scott,Twardoski,52
0021400456,201639,Josh,Tiven,58
0021400456,202037,J.T.,Orr,72
0021400456,1168,David,Jones,36
0021400458,2001,Jason,Phillips,23
0021400458,200834,Mark,Lindsay,29
0021400458,203592,Dedric,Taylor,21
0021400453,2714,David,Guthrie,16
0021400453,1194,Bill,Spooner,22
0021400453,202056,CJ,Washington,75
0021400459,1201,Leon,Wood,40
0021400459,1162,Scott,Foster,48
0021400459,201246,Kevin,Cutler,34
0021400460,2002,Derrick,Collins,11
0021400460,203177,Lauren,Holtkamp,7
0021400460,1152,Dan,Crawford,43
0021400464,2004,Courtney,Kirkland,61
0021400464,1164,Ron,Garretson,10
0021400464,202037,J.T.,Orr,72
0021400461,201640,Kane,Fitzgerald,35
0021400461,202027,Tre,Maddox,73
0021400461,1193,Michael,Smith,38
0021400462,1148,James,Capers,19
0021400462,202026,Karl,Lane,77
0021400462,2529,Tony,Brown,6
0021400463,1176,Monty,McCutchen,13
0021400463,201245,Marat,Kogut,68
0021400463,2003,Pat,Fraher,26
0021400472,2882,Sean,Wright,65
0021400472,202035,Brett,Nansel,67
0021400472,1662,Bill,Kennedy,55
0021400471,202049,Ben,Taylor,46
0021400471,201639,Josh,Tiven,58
0021400471,2530,Ed,Malloy,14
0021400470,2148,Mark,Ayotte,56
0021400470,1199,Tom,Washington,49
0021400470,203593,Justin,Van Duyne,64
0021400468,1176,Monty,McCutchen,13
0021400468,201245,Marat,Kogut,68
0021400468,202041,Kevin,Scott,79
0021400467,2714,David,Guthrie,16
0021400467,1194,Bill,Spooner,22
0021400467,2532,Eli,Roe,44
0021400466,202026,Karl,Lane,77
0021400466,2002,Derrick,Collins,11
0021400466,1151,Sean,Corbin,33
0021400465,2534,Zach,Zarba,28
0021400465,201637,Haywoode,Workman,66
0021400465,202007,Nick,Buchert,54
0021400469,101284,John,Goble,30
0021400469,1664,Gary,Zielinski,59
0021400469,2005,Matt,Boland,18
0021400473,1830,Marc,Davis,8
0021400473,101283,Brian,Forte,45
0021400473,202000,Steve,Anderson,76
0021400474,2004,Courtney,Kirkland,61
0021400474,200832,Curtis,Blair,74
0021400474,1168,David,Jones,36
0021400475,1201,Leon,Wood,40
0021400475,1152,Dan,Crawford,43
0021400475,2529,Tony,Brown,6
0021400478,1193,Michael,Smith,38
0021400478,2005,Matt,Boland,18
0021400478,202007,Nick,Buchert,54
0021400476,2715,Eric,Lewis,42
0021400476,1174,Ken,Mauer,41
0021400476,202027,Tre,Maddox,73
0021400477,2001,Jason,Phillips,23
0021400477,200834,Mark,Lindsay,29
0021400477,203592,Dedric,Taylor,21
0021400481,1198,Scott,Wall,31
0021400481,1146,Tony,Brothers,25
0021400481,202058,James,Williams,60
0021400480,2148,Mark,Ayotte,56
0021400480,1148,James,Capers,19
0021400480,203593,Justin,Van Duyne,64
0021400479,2532,Eli,Roe,44
0021400479,1153,Joe,Crawford,17
0021400479,201638,Brent,Barnaky,70
0021400482,2715,Eric,Lewis,42
0021400482,202000,Steve,Anderson,76
0021400482,1153,Joe,Crawford,17
0021400483,201638,Brent,Barnaky,70
0021400483,202041,Kevin,Scott,79
0021400483,1194,Bill,Spooner,22
0021400487,1201,Leon,Wood,40
0021400487,1164,Ron,Garretson,10
0021400487,204058,Gediminas,Petraitis,53
0021400489,2532,Eli,Roe,44
0021400489,1193,Michael,Smith,38
0021400489,1662,Bill,Kennedy,55
0021400490,1830,Marc,Davis,8
0021400490,202037,J.T.,Orr,72
0021400490,2003,Pat,Fraher,26
0021400486,202026,Karl,Lane,77
0021400486,1148,James,Capers,19
0021400486,2882,Sean,Wright,65
0021400491,2534,Zach,Zarba,28
0021400491,1198,Scott,Wall,31
0021400491,1204,Derek,Richardson,63
0021400492,2530,Ed,Malloy,14
0021400492,201640,Kane,Fitzgerald,35
0021400492,202053,Scott,Twardoski,52
0021400493,101284,John,Goble,30
0021400493,202049,Ben,Taylor,46
0021400493,1664,Gary,Zielinski,59
0021400494,1199,Tom,Washington,49
0021400494,2004,Courtney,Kirkland,61
0021400494,203593,Justin,Van Duyne,64
0021400488,201639,Josh,Tiven,58
0021400488,201637,Haywoode,Workman,66
0021400488,1168,David,Jones,36
0021400484,1174,Ken,Mauer,41
0021400484,204059,Tyler,Ford,78
0021400484,2529,Tony,Brown,6
0021400500,1194,Bill,Spooner,22
0021400500,201246,Kevin,Cutler,34
0021400500,201640,Kane,Fitzgerald,35
0021400495,201245,Marat,Kogut,68
0021400495,1176,Monty,McCutchen,13
0021400495,101283,Brian,Forte,45
0021400496,2005,Matt,Boland,18
0021400496,200834,Mark,Lindsay,29
0021400496,2001,Jason,Phillips,23
0021400501,101284,John,Goble,30
0021400501,2148,Mark,Ayotte,56
0021400501,202049,Ben,Taylor,46
0021400498,1152,Dan,Crawford,43
0021400498,202058,James,Williams,60
0021400498,2002,Derrick,Collins,11
0021400502,202027,Tre,Maddox,73
0021400502,2714,David,Guthrie,16
0021400502,2530,Ed,Malloy,14
0021400499,202007,Nick,Buchert,54
0021400499,201639,Josh,Tiven,58
0021400499,1153,Joe,Crawford,17
0021400508,1198,Scott,Wall,31
0021400508,1204,Derek,Richardson,63
0021400508,2534,Zach,Zarba,28
0021400503,1164,Ron,Garretson,10
0021400503,2003,Pat,Fraher,26
0021400503,202037,J.T.,Orr,72
0021400506,203591,Mitchell,Ervin,51
0021400506,1174,Ken,Mauer,41
0021400506,2529,Tony,Brown,6
0021400504,2715,Eric,Lewis,42
0021400504,1168,David,Jones,36
0021400504,2005,Matt,Boland,18
0021400505,204059,Tyler,Ford,78
0021400505,2882,Sean,Wright,65
0021400505,1162,Scott,Foster,48
0021400507,2004,Courtney,Kirkland,61
0021400507,1199,Tom,Washington,49
0021400507,202053,Scott,Twardoski,52
0021400514,1148,James,Capers,19
0021400514,101283,Brian,Forte,45
0021400514,203177,Lauren,Holtkamp,7
0021400511,203591,Mitchell,Ervin,51
0021400511,2715,Eric,Lewis,42
0021400511,1830,Marc,Davis,8
0021400510,201638,Brent,Barnaky,70
0021400510,202037,J.T.,Orr,72
0021400510,1146,Tony,Brothers,25
0021400519,2534,Zach,Zarba,28
0021400519,1204,Derek,Richardson,63
0021400519,1664,Gary,Zielinski,59
0021400512,202026,Karl,Lane,77
0021400512,1201,Leon,Wood,40
0021400512,2530,Ed,Malloy,14
0021400509,200834,Mark,Lindsay,29
0021400509,1662,Bill,Kennedy,55
0021400509,204058,Gediminas,Petraitis,53
0021400516,2148,Mark,Ayotte,56
0021400516,101284,John,Goble,30
0021400516,203593,Justin,Van Duyne,64
0021400517,1152,Dan,Crawford,43
0021400517,201637,Haywoode,Workman,66
0021400517,2714,David,Guthrie,16
0021400513,202007,Nick,Buchert,54
0021400513,202000,Steve,Anderson,76
0021400513,1162,Scott,Foster,48
0021400515,203592,Dedric,Taylor,21
0021400515,1151,Sean,Corbin,33
0021400515,202041,Kevin,Scott,79
0021400518,2002,Derrick,Collins,11
0021400518,1199,Tom,Washington,49
0021400518,201246,Kevin,Cutler,34
0021400521,201640,Kane,Fitzgerald,35
0021400521,1192,Bennett,Salvatore,15
0021400521,203592,Dedric,Taylor,21
0021400520,201639,Josh,Tiven,58
0021400520,1164,Ron,Garretson,10
0021400520,200833,Eric,Dalen,37
0021400524,200832,Curtis,Blair,74
0021400524,1162,Scott,Foster,48
0021400524,2005,Matt,Boland,18
0021400530,1199,Tom,Washington,49
0021400530,1664,Gary,Zielinski,59
0021400530,1185,Violet,Palmer,12
0021400529,202007,Nick,Buchert,54
0021400529,202027,Tre,Maddox,73
0021400529,1174,Ken,Mauer,41
0021400527,2004,Courtney,Kirkland,61
0021400527,1147,Mike,Callahan,24
0021400527,202058,James,Williams,60
0021400525,1168,David,Jones,36
0021400525,202049,Ben,Taylor,46
0021400525,201638,Brent,Barnaky,70
0021400534,1363,Bennie,Adams,47
0021400534,1194,Bill,Spooner,22
0021400534,202053,Scott,Twardoski,52
0021400531,1193,Michael,Smith,38
0021400531,201245,Marat,Kogut,68
0021400531,2882,Sean,Wright,65
0021400523,1148,James,Capers,19
0021400523,202000,Steve,Anderson,76
0021400523,101283,Brian,Forte,45
0021400533,2532,Eli,Roe,44
0021400533,2529,Tony,Brown,6
0021400533,1195,Derrick,Stafford,9
0021400522,201640,Kane,Fitzgerald,35
0021400522,1662,Bill,Kennedy,55
0021400522,203591,Mitchell,Ervin,51
0021400532,1152,Dan,Crawford,43
0021400532,201637,Haywoode,Workman,66
0021400532,2714,David,Guthrie,16
0021400535,200834,Mark,Lindsay,29
0021400535,101284,John,Goble,30
0021400535,202041,Kevin,Scott,79
0021400536,1198,Scott,Wall,31
0021400536,2715,Eric,Lewis,42
0021400536,1146,Tony,Brothers,25
0021400537,1188,Leroy,Richardson,20
0021400537,2002,Derrick,Collins,11
0021400537,1153,Joe,Crawford,17
0021400538,2530,Ed,Malloy,14
0021400538,201246,Kevin,Cutler,34
0021400538,1151,Sean,Corbin,33
0021400539,1148,James,Capers,19
0021400539,202049,Ben,Taylor,46
0021400539,101283,Brian,Forte,45
0021400542,1185,Violet,Palmer,12
0021400542,1664,Gary,Zielinski,59
0021400542,1164,Ron,Garretson,10
0021400547,1152,Dan,Crawford,43
0021400547,201637,Haywoode,Workman,66
0021400547,2714,David,Guthrie,16
0021400544,200834,Mark,Lindsay,29
0021400544,203593,Justin,Van Duyne,64
0021400544,1192,Bennett,Salvatore,15
0021400546,1195,Derrick,Stafford,9
0021400546,2532,Eli,Roe,44
0021400546,2529,Tony,Brown,6
0021400548,1147,Mike,Callahan,24
0021400548,203177,Lauren,Holtkamp,7
0021400548,1193,Michael,Smith,38
0021400540,2148,Mark,Ayotte,56
0021400540,1662,Bill,Kennedy,55
0021400540,202058,James,Williams,60
0021400541,2003,Pat,Fraher,26
0021400541,202027,Tre,Maddox,73
0021400541,2882,Sean,Wright,65
0021400543,2004,Courtney,Kirkland,61
0021400543,2534,Zach,Zarba,28
0021400543,2005,Matt,Boland,18
0021400557,1162,Scott,Foster,48
0021400557,202026,Karl,Lane,77
0021400557,1201,Leon,Wood,40
0021400554,2148,Mark,Ayotte,56
0021400554,1830,Marc,Davis,8
0021400554,202053,Scott,Twardoski,52
0021400553,1204,Derek,Richardson,63
0021400553,1662,Bill,Kennedy,55
0021400553,2534,Zach,Zarba,28
0021400550,2002,Derrick,Collins,11
0021400550,1188,Leroy,Richardson,20
0021400550,1153,Joe,Crawford,17
0021400549,201639,Josh,Tiven,58
0021400549,201245,Marat,Kogut,68
0021400549,1194,Bill,Spooner,22
0021400552,202041,Kevin,Scott,79
0021400552,1146,Tony,Brothers,25
0021400552,1198,Scott,Wall,31
0021400555,201638,Brent,Barnaky,70
0021400555,1168,David,Jones,36
0021400555,203592,Dedric,Taylor,21
0021400556,2004,Courtney,Kirkland,61
0021400556,2530,Ed,Malloy,14
0021400556,201246,Kevin,Cutler,34
0021400560,1192,Bennett,Salvatore,15
0021400560,1151,Sean,Corbin,33
0021400560,1185,Violet,Palmer,12
0021400561,2002,Derrick,Collins,11
0021400561,1164,Ron,Garretson,10
0021400561,1188,Leroy,Richardson,20
0021400562,2532,Eli,Roe,44
0021400562,1195,Derrick,Stafford,9
0021400562,2529,Tony,Brown,6
0021400559,1193,Michael,Smith,38
0021400559,1147,Mike,Callahan,24
0021400559,203177,Lauren,Holtkamp,7
0021400558,1174,Ken,Mauer,41
0021400558,200833,Eric,Dalen,37
0021400558,2003,Pat,Fraher,26
0021400563,2148,Mark,Ayotte,56
0021400563,202000,Steve,Anderson,76
0021400563,1194,Bill,Spooner,22
0021400565,202049,Ben,Taylor,46
0021400565,1830,Marc,Davis,8
0021400565,1198,Scott,Wall,31
0021400564,2714,David,Guthrie,16
0021400564,1199,Tom,Washington,49
0021400564,201245,Marat,Kogut,68
0021400566,203593,Justin,Van Duyne,64
0021400566,1152,Dan,Crawford,43
0021400566,1363,Bennie,Adams,47
0021400567,201640,Kane,Fitzgerald,35
0021400567,1830,Marc,Davis,8
0021400567,204059,Tyler,Ford,78
0021400569,1146,Tony,Brothers,25
0021400569,1204,Derek,Richardson,63
0021400569,101283,Brian,Forte,45
0021400573,202037,J.T.,Orr,72
0021400573,202007,Nick,Buchert,54
0021400573,2530,Ed,Malloy,14
0021400571,1193,Michael,Smith,38
0021400571,1188,Leroy,Richardson,20
0021400571,2532,Eli,Roe,44
0021400570,1162,Scott,Foster,48
0021400570,202026,Karl,Lane,77
0021400570,2715,Eric,Lewis,42
0021400579,1198,Scott,Wall,31
0021400579,203592,Dedric,Taylor,21
0021400579,1176,Monty,McCutchen,13
0021400583,2530,Ed,Malloy,14
0021400583,1363,Bennie,Adams,47
0021400583,202053,Scott,Twardoski,52
0021400574,200834,Mark,Lindsay,29
0021400574,202000,Steve,Anderson,76
0021400574,1152,Dan,Crawford,43
0021400582,2715,Eric,Lewis,42
0021400582,202026,Karl,Lane,77
0021400582,1162,Scott,Foster,48
0021400576,2005,Matt,Boland,18
0021400576,2534,Zach,Zarba,28
0021400576,201639,Josh,Tiven,58
0021400575,1195,Derrick,Stafford,9
0021400575,201637,Haywoode,Workman,66
0021400575,101284,John,Goble,30
0021400577,2001,Jason,Phillips,23
0021400577,2529,Tony,Brown,6
0021400577,1204,Derek,Richardson,63
0021400581,202027,Tre,Maddox,73
0021400581,202007,Nick,Buchert,54
0021400581,1662,Bill,Kennedy,55
0021400578,1194,Bill,Spooner,22
0021400578,1151,Sean,Corbin,33
0021400578,201245,Marat,Kogut,68
0021400580,200832,Curtis,Blair,74
0021400580,2714,David,Guthrie,16
0021400580,1199,Tom,Washington,49
0021400584,201640,Kane,Fitzgerald,35
0021400584,1164,Ron,Garretson,10
0021400584,2532,Eli,Roe,44
0021400586,201246,Kevin,Cutler,34
0021400586,2148,Mark,Ayotte,56
0021400586,1174,Ken,Mauer,41
0021400585,1148,James,Capers,19
0021400585,202058,James,Williams,60
0021400585,2003,Pat,Fraher,26
0021400592,201638,Brent,Barnaky,70
0021400592,201637,Haywoode,Workman,66
0021400592,1195,Derrick,Stafford,9
0021400599,1146,Tony,Brothers,25
0021400599,1201,Leon,Wood,40
0021400599,101283,Brian,Forte,45
0021400594,2004,Courtney,Kirkland,61
0021400594,2532,Eli,Roe,44
0021400594,1192,Bennett,Salvatore,15
0021400589,203177,Lauren,Holtkamp,7
0021400589,1188,Leroy,Richardson,20
0021400589,2534,Zach,Zarba,28
0021400591,101284,John,Goble,30
0021400591,2002,Derrick,Collins,11
0021400591,201245,Marat,Kogut,68
0021400597,1662,Bill,Kennedy,55
0021400597,1185,Violet,Palmer,12
0021400597,2715,Eric,Lewis,42
0021400587,200832,Curtis,Blair,74
0021400587,1199,Tom,Washington,49
0021400587,2714,David,Guthrie,16
0021400593,1830,Marc,Davis,8
0021400593,201639,Josh,Tiven,58
0021400593,200833,Eric,Dalen,37
0021400596,202007,Nick,Buchert,54
0021400596,202037,J.T.,Orr,72
0021400596,2530,Ed,Malloy,14
0021400598,1363,Bennie,Adams,47
0021400598,1204,Derek,Richardson,63
0021400598,1176,Monty,McCutchen,13
0021400595,2001,Jason,Phillips,23
0021400595,202041,Kevin,Scott,79
0021400595,2005,Matt,Boland,18
