person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
77626,Sidney,Moncrief,Sidney Moncrief,"Moncrief, Sidney",S. Moncrief,sidney-moncrief,1957-09-21 00:00:00,Arkansas,USA,Arkansas/USA,6-4,180,11.0,4,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_sidney_moncrief,1979.0,1990.0,N,Y,Y,1979,1,5,N
1631320,Chima,Moneke,Chima Moneke,"Moneke, Chima",C. Moneke,chima-moneke,1995-12-24 00:00:00,Cal-Davis,Nigeria,California-Davis/Nigeria,6-5,223,1.0,,Forward,Inactive,N,0,,,,,tmp_chima_moneke,2022.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77627,Eric,Money,Eric Money,"Money, Eric",E. Money,eric-money,1955-02-06 00:00:00,Arizona,USA,Arizona/USA,6-0,170,6.0,14,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_eric_money,1974.0,1979.0,N,Y,Y,1974,2,33,N
1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04 00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,6.0,0,Guard,Active,N,1610612758,Kings,SAC,kings,Sacramento,malik_monk,2017.0,2023.0,Y,Y,Y,2017,1,11,N
202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,greg-monroe,1990-06-04 00:00:00,Georgetown,USA,Georgetown/USA,6-10,250,11.0,15,Forward-Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,greg_monroe,2010.0,2021.0,Y,Y,Y,2010,1,7,N
77628,Rodney,Monroe,Rodney Monroe,"Monroe, Rodney",R. Monroe,rodney-monroe,1968-04-16 00:00:00,North Carolina State,USA,North Carolina State/USA,6-3,185,1.0,12,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_rodney_monroe,1991.0,1991.0,N,Y,Y,1991,2,30,N
77630,Howie,Montgomery,Howie Montgomery,"Montgomery, Howie",H. Montgomery,howie-montgomery,1940-08-22 00:00:00,Texas-Pan American,USA,Texas-Pan American/USA,6-4,220,1.0,43,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_howie_montgomery,1962.0,1962.0,N,Y,Y,1962,7,59,N
376,Eric,Montross,Eric Montross,"Montross, Eric",E. Montross,eric-montross,1971-09-23 00:00:00,North Carolina,USA,North Carolina/USA,7-0,270,9.0,00,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,eric_montross,1994.0,2002.0,N,Y,Y,1994,1,9,N
1630541,Moses,Moody,Moses Moody,"Moody, Moses",M. Moody,moses-moody,2002-05-31 00:00:00,Arkansas,USA,Arkansas/USA,6-5,211,2.0,4,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,moses_moody,2021.0,2023.0,Y,Y,Y,2021,1,14,N
200081,Jamario,Moon,Jamario Moon,"Moon, Jamario",J. Moon,jamario-moon,1980-06-13 00:00:00,Meridian CC,USA,Meridian CC/USA,6-8,205,6.0,9,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jamario_moon,2007.0,2011.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629875,Xavier,Moon,Xavier Moon,"Moon, Xavier",X. Moon,xavier-moon,1995-01-02 00:00:00,Morehead State,USA,Morehead State/USA,6-0,165,2.0,15,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,xavier_moon,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77631,Jim,Mooney,Jim Mooney,"Mooney, Jim",J. Mooney,jim-mooney,1930-07-08 00:00:00,Villanova,USA,Villanova/USA,6-5,215,1.0,7,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jim_mooney,1952.0,1952.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629760,Matt,Mooney,Matt Mooney,"Mooney, Matt",M. Mooney,matt-mooney,1995-02-07 00:00:00,Texas Tech,USA,Texas Tech/USA,6-2,199,2.0,,Guard,Inactive,N,0,,,,,matt_mooney,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77632,Andre,Moore,Andre Moore,"Moore, Andre",A. Moore,andre-moore,1964-07-02 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-9,215,1.0,53,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_andre_moore,1987.0,1987.0,N,Y,Y,1987,2,31,N
1628500,Ben,Moore,Ben Moore,"Moore, Ben",B. Moore,ben-moore,1995-05-13 00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-8,220,2.0,26,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,ben_moore,2017.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202734,E'Twaun,Moore,E'Twaun Moore,"Moore, E'Twaun",E. Moore,etwaun-moore,1989-02-25 00:00:00,Purdue,USA,Purdue/USA,6-3,191,11.0,55,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,e'twaun_moore,2011.0,2020.0,N,Y,Y,2011,2,55,N
77634,Jackie,Moore,Jackie Moore,"Moore, Jackie",J. Moore,jackie-moore,1932-09-24 00:00:00,La Salle,USA,La Salle/USA,6-5,180,3.0,4-14,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jackie_moore,1954.0,1956.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77633,Johnny,Moore,Johnny Moore,"Moore, Johnny",J. Moore,johnny-moore,1958-03-03 00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-1,175,9.0,00,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_johnny_moore,1980.0,1989.0,N,Y,Y,1979,2,43,N
77635,Lowes,Moore,Lowes Moore,"Moore, Lowes",L. Moore,lowes-moore,1957-05-05 00:00:00,West Virginia,USA,West Virginia/USA,6-1,170,3.0,13,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_lowes_moore,1980.0,1982.0,N,Y,Y,1980,3,52,N
1630,Mikki,Moore,Mikki Moore,"Moore, Mikki",M. Moore,mikki-moore,1975-11-04 00:00:00,Nebraska,USA,Nebraska/USA,7-0,225,14.0,31,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,mikki_moore,1998.0,2011.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77636,Otto,Moore,Otto Moore,"Moore, Otto",O. Moore,otto-moore,1946-08-27 00:00:00,Texas-Pan American,USA,Texas-Pan American/USA,6-11,205,9.0,34,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_otto_moore,1968.0,1976.0,N,Y,Y,1968,1,6,N
77637,Ron,Moore,Ron Moore,"Moore, Ron",R. Moore,ron-moore,1962-01-16 00:00:00,West Virginia State,USA,West Virginia State/USA,7-0,260,1.0,53,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ron_moore,1987.0,1987.0,N,Y,Y,1987,2,25,N
929,Tracy,Moore,Tracy Moore,"Moore, Tracy",T. Moore,tracy-moore,1965-12-28 00:00:00,Tulsa,USA,Tulsa/USA,6-4,200,5.0,,Guard,Inactive,N,0,,,,,tracy_moore,1991.0,1996.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18 00:00:00,Duke,USA,Duke/USA,6-5,215,1.0,7,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wendell_moore,2022.0,2023.0,Y,Y,Y,2022,1,26,N
1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10 00:00:00,Murray State,USA,Murray State/USA,6-2,174,4.0,12,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019.0,2023.0,N,Y,Y,2019,1,2,N
203961,Eric,Moreland,Eric Moreland,"Moreland, Eric",E. Moreland,eric-moreland,1991-12-24 00:00:00,Oregon State,USA,Oregon State/USA,6-10,238,5.0,15,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,eric_moreland,2014.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77639,Jackie,Moreland,Jackie Moreland,"Moreland, Jackie",J. Moreland,jackie-moreland,1938-03-11 00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-7,215,5.0,15,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_jackie_moreland,1960.0,1964.0,N,Y,Y,1960,1,4,N
77640,Guy,Morgan,Guy Morgan,"Morgan, Guy",G. Morgan,guy-morgan,1960-08-23 00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,205,1.0,35,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_guy_morgan,1982.0,1982.0,N,Y,Y,1982,2,40,N
1629752,Juwan,Morgan,Juwan Morgan,"Morgan, Juwan",J. Morgan,juwan-morgan,1997-04-17 00:00:00,Indiana,USA,Indiana/USA,6-7,232,4.0,16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,juwan_morgan,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77642,Elmo,Morgenthaler,Elmo Morgenthaler,"Morgenthaler, Elmo",E. Morgenthaler,elmo-morgenthaler,1922-08-03 00:00:00,New Mexico Tech,USA,New Mexico Tech/USA,6-9,230,2.0,17,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_elmo_morgenthaler,1946.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77644,Darren,Morningstar,Darren Morningstar,"Morningstar, Darren",D. Morningstar,darren-morningstar,1969-04-22 00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-10,235,1.0,55,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_darren_morningstar,1993.0,1993.0,N,Y,Y,1992,2,47,N
356,Chris,Morris,Chris Morris,"Morris, Chris",C. Morris,chris-morris,1966-01-20 00:00:00,Auburn,USA,Auburn/USA,6-8,228,11.0,34,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,chris_morris,1988.0,1998.0,N,Y,Y,1988,1,4,N
202721,Darius,Morris,Darius Morris,"Morris, Darius",D. Morris,darius-morris,1991-01-03 00:00:00,Michigan,USA,Michigan/USA,6-4,195,5.0,14,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,darius_morris,2011.0,2014.0,Y,Y,Y,2011,2,41,N
77647,Isaiah,Morris,Isaiah Morris,"Morris, Isaiah",I. Morris,isaiah-morris,1969-04-02 00:00:00,Arkansas,USA,Arkansas/USA,6-8,229,1.0,35,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_isaiah_morris,1992.0,1992.0,N,Y,Y,1992,2,37,N
1628537,Jaylen,Morris,Jaylen Morris,"Morris, Jaylen",J. Morris,jaylen-morris,1995-09-19 00:00:00,Molloy,USA,Molloy/USA,6-5,185,3.0,,Guard,Inactive,N,0,,,,,jaylen_morris,2017.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02 00:00:00,Kansas,USA,Kansas/USA,6-9,245,12.0,13,Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,markieff_morris,2011.0,2023.0,N,Y,Y,2011,1,13,N
77646,Max,Morris,Max Morris,"Morris, Max",M. Morris,max-morris,1925-03-14 00:00:00,Northwestern,USA,Northwestern/USA,6-2,195,1.0,,Forward,Inactive,N,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_max_morris,1949.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,monte-morris,1995-06-27 00:00:00,Iowa State,USA,Iowa State/USA,6-2,183,6.0,22,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,monte_morris,2017.0,2023.0,Y,Y,Y,2017,2,51,N
201043,Randolph,Morris,Randolph Morris,"Morris, Randolph",R. Morris,randolph-morris,1986-01-02 00:00:00,Kentucky,USA,Kentucky/USA,6-11,275,5.0,33,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,randolph_morris,2006.0,2009.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2242,Terence,Morris,Terence Morris,"Morris, Terence",T. Morris,terence-morris,1979-01-11 00:00:00,Maryland,USA,Maryland/USA,,,3.0,,,Inactive,N,0,,,,,terence_morris,2001.0,2008.0,N,Y,Y,2001,2,33,N
200747,Adam,Morrison,Adam Morrison,"Morrison, Adam",A. Morrison,adam-morrison,1984-07-19 00:00:00,Gonzaga,USA,Gonzaga/USA,6-8,205,4.0,6,Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,adam_morrison,2006.0,2009.0,N,Y,Y,2006,1,3,N
77649,Mike,Morrison,Mike Morrison,"Morrison, Mike",M. Morrison,mike-morrison,1967-08-16 00:00:00,Loyola-Maryland,USA,Loyola-Maryland/USA,6-4,195,1.0,32,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_mike_morrison,1989.0,1989.0,N,Y,Y,1989,2,51,N
201627,Anthony,Morrow,Anthony Morrow,"Morrow, Anthony",A. Morrow,anthony-morrow,1985-09-27 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,210,10.0,11,Guard,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,anthony_morrow,2008.0,2016.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
132,Dwayne,Morton,Dwayne Morton,"Morton, Dwayne",D. Morton,dwayne-morton,1971-08-10 00:00:00,Louisville,USA,Louisville/USA,6-7,195,1.0,50,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,dwayne_morton,1994.0,1994.0,N,Y,Y,1994,2,45,N
1972,John,Morton,John Morton,"Morton, John",J. Morton,john-morton,1967-05-18 00:00:00,Seton Hall,USA,Seton Hall/USA,6-3,180,3.0,23,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,john_morton,1989.0,1991.0,N,Y,Y,1989,1,25,N
77653,Glenn,Mosley,Glenn Mosley,"Mosley, Glenn",G. Mosley,glenn-mosley,1955-12-26 00:00:00,Seton Hall,USA,Seton Hall/USA,6-8,195,2.0,34,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_glenn_mosley,1977.0,1978.0,N,Y,Y,1977,1,20,N
77654,Perry,Moss,Perry Moss,"Moss, Perry",P. Moss,perry-moss,1958-11-11 00:00:00,Northeastern,USA,Northeastern/USA,6-2,185,2.0,10,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_perry_moss,1985.0,1986.0,N,Y,Y,1982,3,69,N
734,Lawrence,Moten,Lawrence Moten,"Moten, Lawrence",L. Moten,lawrence-moten,1972-03-25 00:00:00,Syracuse,USA,Syracuse/USA,6-5,185,3.0,,Guard,Inactive,N,0,,,,,lawrence_moten,1995.0,1997.0,N,Y,Y,1995,2,36,N
202700,Donatas,Motiejunas,Donatas Motiejunas,"Motiejunas, Donatas",D. Motiejunas,donatas-motiejunas,1990-09-20 00:00:00,Lithuania,Lithuania,Benetton Treviso/Lithuania,7-0,220,7.0,28,Forward-Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,donatas_motiejunas,2012.0,2018.0,Y,Y,Y,2011,1,20,N
1628405,Johnathan,Motley,Johnathan Motley,"Motley, Johnathan",J. Motley,johnathan-motley,1995-05-04 00:00:00,Baylor,USA,Baylor/USA,6-8,230,4.0,15,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LA,johnathan_motley,2017.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2069,Hanno,Mottola,Hanno Mottola,"Mottola, Hanno",H. Mottola,hanno-mottola,1976-09-09 00:00:00,Utah,Finland,Utah/Finland,6-11,247,2.0,13,Center-Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,hanno_mottola,2000.0,2001.0,N,Y,Y,2000,2,40,N
203102,Arnett,Moultrie,Arnett Moultrie,"Moultrie, Arnett",A. Moultrie,arnett-moultrie,1990-11-18 00:00:00,Mississippi State,USA,Mississippi State/USA,6-10,240,2.0,5,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,arnett_moultrie,2012.0,2013.0,Y,Y,Y,2012,1,27,N
297,Alonzo,Mourning,Alonzo Mourning,"Mourning, Alonzo",A. Mourning,alonzo-mourning,1970-02-08 00:00:00,Georgetown,USA,Georgetown/USA,6-10,261,16.0,33,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,alonzo_mourning,1992.0,2007.0,N,Y,Y,1992,1,2,N
202389,Timofey,Mozgov,Timofey Mozgov,"Mozgov, Timofey",T. Mozgov,timofey-mozgov,1986-07-16 00:00:00,Khimki,Russia,Khimki/Russia,7-1,275,10.0,21,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,timofey_mozgov,2010.0,2018.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77657,Chuck,Mrazovich,Chuck Mrazovich,"Mrazovich, Chuck",C. Mrazovich,chuck-mrazovich,1924-02-26 00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,6-5,185,1.0,,Forward,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_chuck_mrazovich,1950.0,1950.0,N,Y,Y,1950,3,,N
1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,emmanuel-mudiay,1996-03-05 00:00:00,Guangdong,DRC,Guangdong/DRC,6-3,200,7.0,,Guard,Inactive,N,0,,,,,emmanuel_mudiay,2015.0,2021.0,Y,Y,Y,2015,1,7,N
77658,Erwin,Mueller,Erwin Mueller,"Mueller, Erwin",E. Mueller,erwin-mueller,1944-03-12 00:00:00,San Francisco,USA,San Francisco/USA,6-8,230,7.0,51,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_erwin_mueller,1966.0,1972.0,N,Y,Y,1966,2,20,N
201957,Byron,Mullens,Byron Mullens,"Mullens, Byron",B. Mullens,byron-mullens,1989-02-14 00:00:00,Ohio State,USA,Ohio State/USA,7-0,275,5.0,30,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,byron_mullens,2009.0,2013.0,Y,Y,Y,2009,1,24,N
904,Chris,Mullin,Chris Mullin,"Mullin, Chris",C. Mullin,chris-mullin,1963-07-30 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,,,16.0,17,Forward,Inactive,N,0,,,,,chris_mullin,1985.0,2000.0,N,Y,Y,1985,1,7,N
204098,Xavier,Munford,Xavier Munford,"Munford, Xavier",X. Munford,xavier-munford,1992-06-01 00:00:00,Rhode Island,USA,Rhode Island/USA,6-4,173,2.0,0,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,xavier_munford,2015.0,2017.0,Y,Y,Y,2014,,,N
77665,George,Munroe,George Munroe,"Munroe, George",G. Munroe,george-munroe,1922-01-05 00:00:00,Dartmouth,USA,Dartmouth/USA,5-11,170,2.0,6,Guard,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_george_munroe,1946.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
49,Gheorghe,Muresan,Gheorghe Muresan,"Muresan, Gheorghe",G. Muresan,gheorghe-muresan,1971-02-14 00:00:00,Pau Orthez,Romania,Pau Orthez/Romania,7-7,303,7.0,77,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,gheorghe_muresan,1993.0,1999.0,N,Y,Y,1993,2,30,N
1630278,Ade,Murkey,Ade Murkey,"Murkey, Ade",A. Murkey,ade-murkey,1998-01-29 00:00:00,Denver,USA,Denver/USA,6-5,200,1.0,,Guard,Inactive,N,0,,,,,ade_murkey,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77668,Allen,Murphy,Allen Murphy,"Murphy, Allen",A. Murphy,allen-murphy,1952-07-15 00:00:00,Louisville,USA,Louisville/USA,6-4,190,1.0,20,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_allen_murphy,1976.0,1976.0,N,Y,Y,1975,2,35,N
77669,Calvin,Murphy,Calvin Murphy,"Murphy, Calvin",C. Murphy,calvin-murphy,1948-05-09 00:00:00,Niagara,USA,Niagara/USA,5-9,165,13.0,23,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_calvin_murphy,1970.0,1982.0,N,Y,Y,1970,2,18,N
203513,Erik,Murphy,Erik Murphy,"Murphy, Erik",E. Murphy,erik-murphy,1990-10-26 00:00:00,Florida,Finland,Florida/Finland,6-10,230,1.0,33,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,erik_murphy,2013.0,2013.0,Y,Y,Y,2013,2,49,N
77670,Jay,Murphy,Jay Murphy,"Murphy, Jay",J. Murphy,jay-murphy,1962-06-26 00:00:00,Boston College,USA,Boston College/USA,6-9,220,4.0,42,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_jay_murphy,1984.0,1987.0,N,Y,Y,1984,2,31,N
77671,John,Murphy,John Murphy,"Murphy, John",J. Murphy,john-murphy,1924-09-13 00:00:00,Simon Gratz HS (PA),USA,Simon Gratz HS (PA)/USA,6-2,175,1.0,12,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_moe_murphy,1946.0,1946.0,N,Y,Y,1975,8,140,N
203122,Kevin,Murphy,Kevin Murphy,"Murphy, Kevin",K. Murphy,kevin-murphy,1990-03-06 00:00:00,Tennessee Tech,USA,Tennessee Tech/USA,6-6,185,2.0,55,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,kevin_murphy,2012.0,2012.0,Y,Y,Y,2012,2,47,N
77673,Ronnie,Murphy,Ronnie Murphy,"Murphy, Ronnie",R. Murphy,ronnie-murphy,1964-07-29 00:00:00,Jacksonville,USA,Jacksonville/USA,6-5,225,1.0,34,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_ronnie_murphy,1987.0,1987.0,N,Y,Y,1987,1,17,N
77674,Tod,Murphy,Tod Murphy,"Murphy, Tod",T. Murphy,tod-murphy,1963-12-24 00:00:00,California-Irvine,USA,California-Irvine/USA,6-9,220,5.0,41,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_tod_murphy,1987.0,1993.0,N,Y,Y,1986,3,53,N
2211,Troy,Murphy,Troy Murphy,"Murphy, Troy",T. Murphy,troy-murphy,1980-05-02 00:00:00,Notre Dame,USA,Notre Dame/USA,6-11,245,12.0,,Forward-Center,Inactive,N,0,,,,,troy_murphy,2001.0,2012.0,N,Y,Y,2001,1,14,N
1630530,Trey,Murphy III,Trey Murphy III,"Murphy III, Trey",T. Murphy III,trey-murphy-iii,2000-06-18 00:00:00,Virginia,USA,Virginia/USA,6-8,206,2.0,25,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021.0,2023.0,Y,Y,Y,2021,1,17,N
1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19 00:00:00,Washington,USA,Washington/USA,6-5,180,6.0,5,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,dejounte_murray,2016.0,2023.0,Y,Y,Y,2016,1,29,N
2436,Flip,Murray,Flip Murray,"Murray, Flip",R. Murray,flip-murray,1979-07-29 00:00:00,Shaw,USA,Shaw/USA,6-3,200,9.0,6,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,flip_murray,2002.0,2009.0,Y,Y,Y,2002,2,41,N
1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23 00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215,6.0,27,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016.0,2023.0,N,Y,Y,2016,1,7,N
1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19 00:00:00,Iowa,USA,Iowa/USA,6-8,225,1.0,13,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022.0,2023.0,N,Y,Y,2022,1,4,N
77675,Ken,Murray,Ken Murray,"Murray, Ken",K. Murray,ken-murray,1928-04-20 00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,190,3.0,4,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_ken_murray,1950.0,1954.0,N,Y,Y,1950,4,,N
441,Lamond,Murray,Lamond Murray,"Murray, Lamond",L. Murray,lamond-murray,1973-04-20 00:00:00,California,USA,California/USA,6-7,235,11.0,31,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,lamond_murray,1994.0,2005.0,N,Y,Y,1994,1,7,N
145,Tracy,Murray,Tracy Murray,"Murray, Tracy",T. Murray,tracy-murray,1971-07-25 00:00:00,UCLA,USA,UCLA/USA,6-7,230,13.0,,Forward,Inactive,N,0,,,,,tracy_murray,1992.0,2003.0,N,Y,Y,1992,1,18,N
77676,Dorie,Murrey,Dorie Murrey,"Murrey, Dorie",D. Murrey,dorie-murrey,1943-09-07 00:00:00,Detroit,USA,Detroit/USA,6-8,215,6.0,40,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_dorie_murrey,1966.0,1971.0,N,Y,Y,1966,2,12,N
203315,Toure',Murry,Toure' Murry,"Murry, Toure'",T. Murry,toure-murry,1989-11-08 00:00:00,Wichita State,USA,Wichita State/USA,6-5,195,3.0,,Forward,Inactive,N,0,,,,,toure'_murry,2013.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629058,Dzanan,Musa,Dzanan Musa,"Musa, Dzanan",D. Musa,dzanan-musa,1999-05-08 00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-9,217,3.0,13,Guard-Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,dzanan_musa,2018.0,2019.0,Y,Y,Y,2018,1,29,N
203488,Mike,Muscala,Mike Muscala,"Muscala, Mike",M. Muscala,mike-muscala,1991-07-01 00:00:00,Bucknell,USA,Bucknell/USA,6-11,240,10.0,57,Forward-Center,Active,N,1610612764,Wizards,WAS,wizards,Washington,mike_muscala,2013.0,2023.0,Y,Y,Y,2013,2,44,N
77677,Angelo,Musi,Angelo Musi,"Musi, Angelo",A. Musi,angelo-musi,1918-07-25 00:00:00,Temple,USA,Temple/USA,5-9,145,3.0,5,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_angelo_musi,1946.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
