id,full_name,first_name,last_name,is_active
101145,Monta Ellis,Monta,Ellis,0
442,Pervis Ellison,Pervis,Ellison,0
600010,Len Elmore,Len,Elmore,0
1922,Francisco Elson,Francisco,Elson,0
76667,Darrell Elston,Darrell,Elston,0
2408,Melvin Ely,Melvin,Ely,0
203954,Joel Embiid,Joel,Embiid,1
76668,Wayne Embry,Wayne,Embry,0
2765,Andre Emmett,Andre,Emmett,0
76669,Ned Endress,Ned,Endress,0
76670,Chris Engler,Chris,Engler,0
76671,Wayne Englestad,Wayne,Englestad,0
76672,A.J. English,A.J.,English,0
76673,Alex English,Alex,English,0
76674,Claude English,Claude,English,0
76676,Jojo English,Jojo,English,0
203119,Kim English,Kim,English,0
76675,Scott English,Scott,English,0
76677,Gene Englund,Gene,Englund,0
203898,Tyler Ennis,Tyler,Ennis,0
203516,James Ennis III,James,Ennis III,0
76678,Ray Epps,Ray,Epps,0
201623,Semih Erden,Semih,Erden,0
76679,Bo Erias,Bo,Erias,0
76680,Keith Erickson,Keith,Erickson,0
76681,Julius Erving,Julius,Erving,0
1915,Evan Eschmeyer,Evan,Eschmeyer,0
76682,Jack Eskridge,Jack,Eskridge,0
76683,Vincenzo Esposito,Vincenzo,Esposito,0
1629234,Drew Eubanks,Drew,Eubanks,1
76687,Bob Evans,Bob,Evans,0
967,Brian Evans,Brian,Evans,0
76685,Earl Evans,Earl,Evans,0
1628980,Jacob Evans,Jacob,Evans,0
1628393,Jawun Evans,Jawun,Evans,0
202379,Jeremy Evans,Jeremy,Evans,0
2230,Maurice Evans,Maurice,Evans,0
76686,Mike Evans,Mike,Evans,0
2501,Reggie Evans,Reggie,Evans,0
201936,Tyreke Evans,Tyreke,Evans,0
101137,Daniel Ewing,Daniel,Ewing,0
121,Patrick Ewing,Patrick,Ewing,0
201607,Patrick Ewing,Patrick,Ewing,0
203957,Dante Exum,Dante,Exum,0
201963,Christian Eyenga,Christian,Eyenga,0
203105,Festus Ezeli,Festus,Ezeli,0
76689,Johnny Ezersky,Johnny,Ezersky,0
76690,Joe Fabel,Joe,Fabel,0
76691,John Fairchild,John,Fairchild,0
1629605,Tacko Fall,Tacko,Fall,0
76692,Phil Farbman,Phil,Farbman,0
202702,Kenneth Faried,Kenneth,Faried,0
76693,Dick Farley,Dick,Farley,0
200770,Jordan Farmar,Jordan,Farmar,0
2824,Desmon Farmer,Desmon,Farmer,0
76695,Jim Farmer,Jim,Farmer,0
76694,Mike Farmer,Mike,Farmer,0
1108,Tony Farmer,Tony,Farmer,0
76696,Bob Faught,Bob,Faught,0
203543,Vitor Faverani,Vitor,Faverani,0
202324,Derrick Favors,Derrick,Favors,1
201174,Nick Fazekas,Nick,Fazekas,0
76697,Dave Fedor,Dave,Fedor,0
76698,Bob Feerick,Bob,Feerick,0
76699,Butch Feher,Butch,Feher,0
994,Jamie Feick,Jamie,Feick,0
76701,Ron Feiereisel,Ron,Feiereisel,0
76702,George Feigenbaum,George,Feigenbaum,0
76703,Dave Feitl,Dave,Feitl,0
1627770,Kay Felder,Kay,Felder,0
1626245,Cristiano Felicio,Cristiano,Felicio,0
203467,Carrick Felix,Carrick,Felix,0
101230,Noel Felix,Noel,Felix,0
76704,Ray Felix,Ray,Felix,0
101109,Raymond Felton,Raymond,Felton,0
76705,Jake Fendley,Jake,Fendley,0
76706,Bill Fenley,Bill,Fenley,0
2724,Desmond Ferguson,Desmond,Ferguson,0
1628390,Terrance Ferguson,Terrance,Ferguson,0
201164,Rudy Fernandez,Rudy,Fernandez,0
1628981,Bruno Fernando,Bruno,Fernando,1
76707,Eric Fernsten,Eric,Fernsten,0
76708,Al Ferrari,Al,Ferrari,0
76709,Rolando Ferreira,Rolando,Ferreira,0
273,Duane Ferrell,Duane,Ferrell,0
1627812,Yogi Ferrell,Yogi,Ferrell,0
76711,Arnie Ferrin,Arnie,Ferrin,0
76712,Bob Ferry,Bob,Ferry,0
198,Danny Ferry,Danny,Ferry,0
201178,Kyrylo Fesenko,Kyrylo,Fesenko,0
76713,Kenny Fields,Kenny,Fields,0
202361,Landry Fields,Landry,Fields,0
76714,Ron Filipek,Ron,Filipek,0
76715,Greg Fillmore,Greg,Fillmore,0
76716,Hank Finkel,Hank,Finkel,0
714,Michael Finley,Michael,Finley,0
76717,Danny Finn,Danny,Finn,0
1627827,Dorian Finney-Smith,Dorian,Finney-Smith,1
900,Matt Fish,Matt,Fish,0
965,Derek Fisher,Derek,Fisher,0
2809,Gerald Fitch,Gerald,Fitch,0
1630238,Malik Fitts,Malik,Fitts,1
76720,Bob Fitzgerald,Bob,Fitzgerald,0
76719,Dick Fitzgerald,Dick,Fitzgerald,0
2033,Marcus Fizer,Marcus,Fizer,0
76721,Jerry Fleishman,Jerry,Fleishman,0
76722,Al Fleming,Al,Fleming,0
76723,Ed Fleming,Ed,Fleming,0
313,Vern Fleming,Vern,Fleming,0
2784,Luis Flores,Luis,Flores,0
76725,Bruce Flowers,Bruce,Flowers,0
76726,Sleepy Floyd,Sleepy,Floyd,0
201938,Jonny Flynn,Jonny,Flynn,0
1630201,Malachi Flynn,Malachi,Flynn,1
76727,Mike Flynn,Mike,Flynn,0
76728,Larry Fogle,Larry,Fogle,0
76729,Jack Foley,Jack,Foley,0
1829,Ike Fontaine,Ike,Fontaine,0
76731,Levi Fontaine,Levi,Fontaine,0
1631323,Simone Fontecchio,Simone,Fontecchio,1
202880,Jeff Foote,Jeff,Foote,0
1627854,Bryn Forbes,Bryn,Forbes,1
201814,Gary Forbes,Gary,Forbes,0
1630758,Aleem Ford,Aleem,Ford,0
76732,Alphonso Ford,Alphonso,Ford,0
2228,Alton Ford,Alton,Ford,0
76733,Chris Ford,Chris,Ford,0
76734,Don Ford,Don,Ford,0
76735,Jake Ford,Jake,Ford,0
76736,Phil Ford,Phil,Ford,0
101213,Sharrod Ford,Sharrod,Ford,0
726,Sherell Ford,Sherell,Ford,0
2551,T.J. Ford,T.J.,Ford,0
76738,Donnie Forman,Donnie,Forman,0
76739,Bayard Forrest,Bayard,Forrest,0
1630235,Trent Forrest,Trent,Forrest,1
2218,Joseph Forte,Joseph,Forte,0
202622,Courtney Fortson,Courtney,Fortson,0
1504,Danny Fortson,Danny,Fortson,0
76740,Fred Foster,Fred,Foster,0
323,Greg Foster,Greg,Foster,0
1902,Jeff Foster,Jeff,Foster,0
76742,Rod Foster,Rod,Foster,0
1630701,Michael Foster Jr.,Michael,Foster Jr.,1
2238,Antonis Fotsis,Antonis,Fotsis,0
203095,Evan Fournier,Evan,Fournier,1
76744,Larry Foust,Larry,Foust,0
76745,Jerry Fowler,Jerry,Fowler,0
1762,Tremaine Fowlkes,Tremaine,Fowlkes,0
1628368,De'Aaron Fox,De'Aaron,Fox,1
76746,Harold Fox,Harold,Fox,0
76747,Jim Fox,Jim,Fox,0
296,Rick Fox,Rick,Fox,0
200751,Randy Foye,Randy,Foye,0
1502,Adonal Foyle,Adonal,Foyle,0
2499,Richie Frahm,Richie,Frahm,0
1883,Steve Francis,Steve,Francis,0
76748,Tellis Frank,Tellis,Frank,0
76749,Nat Frankel,Nat,Frankel,0
203479,Jamaal Franklin,Jamaal,Franklin,0
1629606,Robert Franks,Robert,Franks,0
204025,Tim Frazier,Tim,Frazier,0
76750,Walt Frazier,Walt,Frazier,0
76751,Will Frazier,Will,Frazier,0
1626187,Michael Frazier II,Michael,Frazier II,0
1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,0
76752,Anthony Frederick,Anthony,Frederick,0
202690,Jimmer Fredette,Jimmer,Fredette,0
76753,World Free,World,Free,0
202683,Enes Freedom,Enes,Freedom,0
200777,Joel Freeland,Joel,Freeland,0
76754,Donnie Freeman,Donnie,Freeman,0
76755,Gary Freeman,Gary,Freeman,0
76756,Rod Freeman,Rod,Freeman,0
2782,Matt Freije,Matt,Freije,0
76757,Frido Frey,Frido,Frey,0
76758,Larry Friend,Larry,Friend,0
76759,Pat Frink,Pat,Frink,0
76760,Jim Fritsche,Jim,Fritsche,0
101112,Channing Frye,Channing,Frye,0
76761,Bernie Fryer,Bernie,Fryer,0
76762,Frank Fucarino,Frank,Fucarino,0
76763,Herm Fuetsch,Herm,Fuetsch,0
76764,Joe Fulks,Joe,Fulks,0
2673,Hiram Fuller,Hiram,Fuller,0
957,Todd Fuller,Todd,Fuller,0
76765,Tony Fuller,Tony,Fuller,0
1628365,Markelle Fultz,Markelle,Fultz,1
1444,Lawrence Funderburke,Lawrence,Funderburke,0
76767,Terry Furlow,Terry,Furlow,0
76768,Billy Gabor,Billy,Gabor,0
1629117,Wenyen Gabriel,Wenyen,Gabriel,1
203583,Abdul Gaddy,Abdul,Gaddy,1
2429,Dan Gadzuric,Dan,Gadzuric,0
202070,Tony Gaffney,Tony,Gaffney,0
1629655,Daniel Gafford,Daniel,Gafford,1
101184,Deng Gai,Deng,Gai,0
76769,Elmer R. Gainer,Elmer R.,Gainer,0
76770,Corey Gaines,Corey,Gaines,0
2558,Reece Gaines,Reece,Gaines,0
202178,Sundiata Gaines,Sundiata,Gaines,0
76771,Mike Gale,Mike,Gale,0
76772,Chad Gallagher,Chad,Gallagher,0
76773,Harry Gallatin,Harry,Gallatin,0
201568,Danilo Gallinari,Danilo,Gallinari,1
204038,Langston Galloway,Langston,Galloway,1
76774,Dave Gambee,Dave,Gambee,0
333,Kevin Gamble,Kevin,Gamble,0
76776,Bob Gantt,Bob,Gantt,0
200816,Jorge Garbajosa,Jorge,Garbajosa,0
2092,Ruben Garces,Ruben,Garces,0
2682,Alex Garcia,Alex,Garcia,0
101128,Francisco Garcia,Francisco,Garcia,0
76778,Earl Gardner,Earl,Gardner,0
201242,Thomas Gardner,Thomas,Gardner,0
76779,Vern Gardner,Vern,Gardner,0
76780,Jack Garfinkel,Jack,Garfinkel,0
1627868,Patricio Garino,Patricio,Garino,0
1629636,Darius Garland,Darius,Garland,1
76781,Gary Garland,Gary,Garland,0
76782,Winston Garland,Winston,Garland,0
76783,Dick Garmaker,Dick,Garmaker,0
1612,Chris Garner,Chris,Garner,0
76785,Bill Garnett,Bill,Garnett,0
708,Kevin Garnett,Kevin,Garnett,0
1831,Marlon Garnett,Marlon,Garnett,0
1628656,Billy Garrett,Billy,Garrett,0
76786,Calvin Garrett,Calvin,Garrett,0
1051,Dean Garrett,Dean,Garrett,0
203197,Diante Garrett,Diante,Garrett,0
76788,Eldo Garrett,Eldo,Garrett,0
1630585,Marcus Garrett,Marcus,Garrett,1
76789,Rowland Garrett,Rowland,Garrett,0
76790,Tom Garrick,Tom,Garrick,0
76791,John Garris,John,Garris,0
1619,Kiwane Garris,Kiwane,Garris,0
1727,Pat Garrity,Pat,Garrity,0
1630586,Usman Garuba,Usman,Garuba,1
76793,Jim Garvin,Jim,Garvin,0
1630568,Luka Garza,Luka,Garza,1
201188,Marc Gasol,Marc,Gasol,0
2200,Pau Gasol,Pau,Gasol,0
76794,Frank Gates,Frank,Gates,0
423,Chris Gatling,Chris,Gatling,0
930,Kenny Gattison,Kenny,Gattison,0
200752,Rudy Gay,Rudy,Gay,1
76797,Ed Gayda,Ed,Gayda,0
1845,Andrew Gaze,Andrew,Gaze,0
1627771,Michael Gbinije,Michael,Gbinije,0
1002,Reggie Geary,Reggie,Geary,0
202087,Alonzo Gee,Alonzo,Gee,0
761,Matt Geiger,Matt,Geiger,0
101153,Mickael Gelabale,Mickael,Gelabale,0
1904,Devean George,Devean,George,0
76800,Jack George,Jack,George,0
202331,Paul George,Paul,George,1
76801,Tate George,Tate,George,0
1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,0
76802,Gus Gerard,Gus,Gerard,0
76803,Derrick Gervin,Derrick,Gervin,0
76804,George Gervin,George,Gervin,0
76805,Gorham Getchell,Gorham,Getchell,0
76806,John Gianelli,John,Gianelli,0
76807,Dick Gibbs,Dick,Gibbs,0
200789,Daniel Gibson,Daniel,Gibson,0
76808,Dee Gibson,Dee,Gibson,0
1626780,Jonathan Gibson,Jonathan,Gibson,0
76809,Mel Gibson,Mel,Gibson,0
76810,Mike Gibson,Mike,Gibson,0
201959,Taj Gibson,Taj,Gibson,1
76811,Ward Gibson,Ward,Gibson,0
201592,J.R. Giddens,J.R.,Giddens,0
1630581,Josh Giddey,Josh,Giddey,1
201821,Trey Gilder,Trey,Gilder,0
1628385,Harry Giles III,Harry,Giles III,0
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,1
1630264,Anthony Gill,Anthony,Gill,1
2109,Eddie Gill,Eddie,Gill,0
383,Kendall Gill,Kendall,Gill,0
76812,Ben Gillery,Ben,Gillery,0
1631221,Collin Gillespie,Collin,Gillespie,1
1630273,Freddie Gillespie,Freddie,Gillespie,0
76813,Gene Gillette,Gene,Gillette,0
288,Armen Gilliam,Armen,Gilliam,0
76815,Herm Gilliam,Herm,Gilliam,0
600014,Artis Gilmore,Artis,Gilmore,0
76817,Walt Gilmore,Walt,Gilmore,0
76818,Chuck Gilmur,Chuck,Gilmur,0
1938,Manu Ginobili,Manu,Ginobili,0
1921,Gordan Giricek,Gordan,Giricek,0
76819,Jack Givens,Jack,Givens,0
202148,Mickell Gladness,Mickell,Gladness,0
76820,George Glamack,George,Glamack,0
76821,Gerald Glass,Gerald,Glass,0
76822,Mike Glenn,Mike,Glenn,0
76823,Norman Glick,Norman,Glick,0
76824,Georgi Glouchkov,Georgi,Glouchkov,0
76825,Clarence Glover,Clarence,Glover,0
1901,Dion Glover,Dion,Glover,0
2601,Andreas Glyniadakis,Andreas,Glyniadakis,0
76826,Mike Gminski,Mike,Gminski,0
203497,Rudy Gobert,Rudy,Gobert,1
76827,Dan Godfread,Dan,Godfread,0
76828,Tom Gola,Tom,Gola,0
1631371,Grant Golden,Grant,Golden,1
76829,Ben Goldfaden,Ben,Goldfaden,0
924,Anthony Goldwire,Anthony,Goldwire,0
101155,Ryan Gomes,Ryan,Gomes,0
76830,Glen Gondrezick,Glen,Gondrezick,0
76831,Grant Gondrezick,Grant,Gondrezick,0
2400,Drew Gooden,Drew,Gooden,0
76832,Gail Goodrich,Gail,Goodrich,0
1864,Steve Goodrich,Steve,Goodrich,0
203462,Archie Goodwin,Archie,Goodwin,0
1629164,Brandon Goodwin,Brandon,Goodwin,0
1630692,Jordan Goodwin,Jordan,Goodwin,1
76833,Wilfred Goodwin,Wilfred,Goodwin,0
203932,Aaron Gordon,Aaron,Gordon,1
2732,Ben Gordon,Ben,Gordon,0
204079,Drew Gordon,Drew,Gordon,0
201569,Eric Gordon,Eric,Gordon,1
76834,Lancaster Gordon,Lancaster,Gordon,0
76835,Paul Gordon,Paul,Gordon,0
101162,Marcin Gortat,Marcin,Gortat,0
76836,Leo Gottlieb,Leo,Gottlieb,0
202726,Andrew Goudelock,Andrew,Goudelock,0
76837,Bato Govedarica,Bato,Govedarica,0
76838,Joe Graboski,Joe,Graboski,0
76839,Ricky Grace,Ricky,Grace,0
1628984,Devonte' Graham,Devonte',Graham,1
37,Greg Graham,Greg,Graham,0
101121,Joey Graham,Joey,Graham,0
76843,Mal Graham,Mal,Graham,0
76841,Orlando Graham,Orlando,Graham,0
76842,Paul Graham,Paul,Graham,0
101211,Stephen Graham,Stephen,Graham,0
1626203,Treveon Graham,Treveon,Graham,0
76844,Jim Grandholm,Jim,Grandholm,0
97,Ronnie Grandison,Ronnie,Grandison,0
101122,Danny Granger,Danny,Granger,0
76847,Stewart Granger,Stewart,Granger,0
258,Brian Grant,Brian,Grant,0
76850,Bud Grant,Bud,Grant,0
202,Gary Grant,Gary,Grant,0
285,Greg Grant,Greg,Grant,0
265,Harvey Grant,Harvey,Grant,0
270,Horace Grant,Horace,Grant,0
203924,Jerami Grant,Jerami,Grant,1
1626170,Jerian Grant,Jerian,Grant,0
76852,Josh Grant,Josh,Grant,0
1514,Paul Grant,Paul,Grant,0
76853,Travis Grant,Travis,Grant,0
1629055,Donte Grantham,Donte,Grantham,0
76854,Don Grate,Don,Grate,0
76855,Butch Graves,Butch,Graves,0
1629755,Hassani Gravett,Hassani,Gravett,0
201189,Aaron Gray,Aaron,Gray,0
1070,Devin Gray,Devin,Gray,0
1516,Ed Gray,Ed,Gray,0
1026,Evric Gray,Evric,Gray,0
76859,Gary Gray,Gary,Gray,0
1627982,Josh Gray,Josh,Gray,0
76860,Leonard Gray,Leonard,Gray,0
1630564,RaiQuan Gray,RaiQuan,Gray,1
76861,Stuart Gray,Stuart,Gray,0
76862,Sylvester Gray,Sylvester,Gray,0
76863,Wyndol Gray,Wyndol,Gray,0
81,Jeff Grayer,Jeff,Grayer,0
76865,Bob Greacen,Bob,Greacen,0
920,A.C. Green,A.C.,Green,0
1631260,A.J. Green,A.J.,Green,1
201980,Danny Green,Danny,Green,1
101209,Devin Green,Devin,Green,0
203110,Draymond Green,Draymond,Green,1
203475,Erick Green,Erick,Green,0
101123,Gerald Green,Gerald,Green,0
203210,JaMychal Green,JaMychal,Green,1
1630224,Jalen Green,Jalen,Green,1
1629750,Javonte Green,Javonte,Green,1
201145,Jeff Green,Jeff,Green,1
76867,Johnny Green,Johnny,Green,0
1630182,Josh Green,Josh,Green,1
76868,Ken Green,Ken,Green,0
76869,Kenny Green,Kenny,Green,0
600011,Lamar Green,Lamar,Green,0
1036,Litterial Green,Litterial,Green,0
76872,Luther Green,Luther,Green,0
76873,Mike Green,Mike,Green,0
76874,Rickey Green,Rickey,Green,0
76875,Sean Green,Sean,Green,0
76877,Si Green,Si,Green,0
76876,Sidney Green,Sidney,Green,0
76878,Steve Green,Steve,Green,0
201192,Taurean Green,Taurean,Green,0
76879,Tommy Green,Tommy,Green,0
2584,Willie Green,Willie,Green,0
201590,Donte Greene,Donte,Greene,0
101158,Orien Greene,Orien,Greene,0
76880,Jerry Greenspan,Jerry,Greenspan,0
76881,David Greenwood,David,Greenwood,0
76882,Hal Greer,Hal,Greer,0
2696,Lynn Greer,Lynn,Greer,0
76883,Gary Gregor,Gary,Gregor,0
76884,Claude Gregory,Claude,Gregory,0
76885,John Greig,John,Greig,0
76886,Norm Grekin,Norm,Grekin,0
76887,Kevin Grevey,Kevin,Grevey,0
1631100,AJ Griffin,AJ,Griffin,1
1559,Adrian Griffin,Adrian,Griffin,0
201933,Blake Griffin,Blake,Griffin,1
2204,Eddie Griffin,Eddie,Griffin,0
76888,Greg Griffin,Greg,Griffin,0
76889,Paul Griffin,Paul,Griffin,0
201981,Taylor Griffin,Taylor,Griffin,0
76890,Darrell Griffith,Darrell,Griffith,0
76891,Chuck Grigsby,Chuck,Grigsby,0
1629656,Quentin Grimes,Quentin,Grimes,1
1575,Derek Grimm,Derek,Grimm,0
76893,George Grimshaw,George,Grimshaw,0
76894,Dick Groat,Dick,Groat,0
76895,Bob Gross,Bob,Gross,0
76896,Jerry Grote,Jerry,Grote,0
76897,Alex Groza,Alex,Groza,0
101219,Anthony Grundy,Anthony,Grundy,0
76899,Ernie Grunfeld,Ernie,Grunfeld,0
76900,Gene Guarilia,Gene,Guarilia,0
76901,Petur Gudmundsson,Petur,Gudmundsson,0
1629741,Marko Guduric,Marko,Guduric,0
76902,Richie Guerin,Richie,Guerin,0
1631338,Mouhamadou Gueye,Mouhamadou,Gueye,1
339,Tom Gugliotta,Tom,Gugliotta,0
76903,Andres Guibert,Andres,Guibert,0
76904,Jay Guidinger,Jay,Guidinger,0
76905,Coulby Gunther,Coulby,Gunther,0
76906,Dave Gunther,Dave,Gunther,0
76907,Al Guokas,Al,Guokas,0
76908,Matt Guokas,Matt,Guokas,0
76909,Matt Guokas,Matt,Guokas,0
203268,Jorge Gutierrez,Jorge,Gutierrez,0
1629657,Kyle Guy,Kyle,Guy,0
2062,A.J. Guyton,A.J.,Guyton,0
2775,Ha Seung-jin,,Ha Seung-jin,0
1629060,Rui Hachimura,Rui,Hachimura,1
76910,Rudy Hackett,Rudy,Hackett,0
201632,Hamed Haddadi,Hamed,Haddadi,0
76911,Scott Haffner,Scott,Haffner,0
76912,Cliff Hagan,Cliff,Hagan,0
76913,Glenn Hagan,Glenn,Hagan,0
1630204,Ashton Hagans,Ashton,Hagans,0
76914,Bob Hahn,Bob,Hahn,0
76915,Al Hairston,Al,Hairston,0
76916,Happy Hairston,Happy,Hairston,0
76917,Lindsay Hairston,Lindsay,Hairston,0
201612,Malik Hairston,Malik,Hairston,0
203798,PJ Hairston,PJ,Hairston,0
2409,Marcus Haislip,Marcus,Haislip,0
76918,Chuck Halbert,Chuck,Halbert,0
76919,Harvey Halbrook,Harvey,Halbrook,0
76920,Bruce Hale,Bruce,Hale,0
917,Jack Haley,Jack,Haley,0
1630169,Tyrese Haliburton,Tyrese,Haliburton,1
76922,Shaler Halimon,Shaler,Halimon,0
1628985,Devon Hall,Devon,Hall,0
1629743,Donta Hall,Donta,Hall,0
1631160,Jordan Hall,Jordan,Hall,1
1630221,Josh Hall,Josh,Hall,0
200837,Mike Hall,Mike,Hall,0
1629788,Tyler Hall,Tyler,Hall,1
76923,Jeff Halliburton,Jeff,Halliburton,0
1032,Darvin Ham,Darvin,Ham,0
984,Steve Hamer,Steve,Hamer,0
76925,Dale Hamilton,Dale,Hamilton,0
1627772,Daniel Hamilton,Daniel,Hamilton,0
76926,Dennis Hamilton,Dennis,Hamilton,0
202706,Jordan Hamilton,Jordan,Hamilton,0
203120,Justin Hamilton,Justin,Hamilton,0
76927,Ralph Hamilton,Ralph,Hamilton,0
1888,Richard Hamilton,Richard,Hamilton,0
76928,Roylee Hamilton,Roylee,Hamilton,0
76929,Steve Hamilton,Steve,Hamilton,0
2347,Tang Hamilton,Tang,Hamilton,0
676,Thomas Hamilton,Thomas,Hamilton,0
1985,Zendon Hamilton,Zendon,Hamilton,0
903,Geert Hammink,Geert,Hammink,0
67,Tom Hammonds,Tom,Hammonds,0
1627773,AJ Hammons,AJ,Hammons,0
1630181,R.J. Hampton,R.J.,Hampton,1
241,Darrin Hancock,Darrin,Hancock,0
1052,Ben Handlogten,Ben,Handlogten,0
76935,Cecil Hankins,Cecil,Hankins,0
76936,Phil Hankinson,Phil,Hankinson,0
1628605,Dusty Hannahs,Dusty,Hannahs,0
76937,Alex Hannum,Alex,Hannum,0
76938,Don Hanrahan,Don,Hanrahan,0
76939,Rollen Hans,Rollen,Hans,0
203162,Ben Hansbrough,Ben,Hansbrough,0
201946,Tyler Hansbrough,Tyler,Hansbrough,0
76942,Bob Hansen,Bob,Hansen,0
76940,Glenn Hansen,Glenn,Hansen,0
76941,Lars Hansen,Lars,Hansen,0
2580,Travis Hansen,Travis,Hansen,0
1682,Reggie Hanson,Reggie,Hanson,0
76944,Bill Hanzlik,Bill,Hanzlik,0
202376,Luke Harangody,Luke,Harangody,0
358,Anfernee Hardaway,Anfernee,Hardaway,0
896,Tim Hardaway,Tim,Hardaway,0
203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,1
201935,James Harden,James,Harden,1
76945,Reggie Harding,Reggie,Harding,0
76946,Charlie Hardnett,Charlie,Hardnett,0
76947,Alan Hardy,Alan,Hardy,0
1630702,Jaden Hardy,Jaden,Hardy,1
76948,James Hardy,James,Hardy,0
76949,John Hargis,John,Hargis,0
203090,Maurice Harkless,Maurice,Harkless,0
76950,Jerry Harkness,Jerry,Harkness,0
76951,Skip Harlicka,Skip,Harlicka,0
76952,Jerome Harmon,Jerome,Harmon,0
157,Derek Harper,Derek,Harper,0
1629607,Jared Harper,Jared,Harper,0
202712,Justin Harper,Justin,Harper,0
76954,Mike Harper,Mike,Harper,0
166,Ron Harper,Ron,Harper,0
1631199,Ron Harper Jr.,Ron,Harper Jr.,1
1723,Matt Harpring,Matt,Harpring,0
1626149,Montrezl Harrell,Montrezl,Harrell,1
202725,Josh Harrellson,Josh,Harrellson,0
2492,Adam Harrington,Adam,Harrington,0
1733,Al Harrington,Al,Harrington,0
2454,Junior Harrington,Junior,Harrington,0
970,Othella Harrington,Othella,Harrington,0
76956,Art Harris,Art,Harris,0
76957,Bernie Harris,Bernie,Harris,0
76959,Bob Harris,Bob,Harris,0
76958,Chris Harris,Chris,Harris,0
2734,Devin Harris,Devin,Harris,0
203548,Elias Harris,Elias,Harris,0
203914,Gary Harris,Gary,Harris,1
1630223,Jalen Harris,Jalen,Harris,1
203925,Joe Harris,Joe,Harris,1
1630284,Kevon Harris,Kevon,Harris,1
446,Lucious Harris,Lucious,Harris,0
202412,Manny Harris,Manny,Harris,0
200839,Mike Harris,Mike,Harris,0
76960,Steve Harris,Steve,Harris,0
202227,Terrel Harris,Terrel,Harris,0
202699,Tobias Harris,Tobias,Harris,1
76961,Tony Harris,Tony,Harris,0
1626151,Aaron Harrison,Aaron,Harrison,0
1626150,Andrew Harrison,Andrew,Harrison,0
76962,Bob Harrison,Bob,Harrison,0
2758,David Harrison,David,Harrison,0
1627885,Shaquille Harrison,Shaquille,Harrison,1
2078,Jason Hart,Jason,Hart,0
1628404,Josh Hart,Josh,Hart,1
1628392,Isaiah Hartenstein,Isaiah,Hartenstein,1
176,Antonio Harvey,Antonio,Harvey,0
2051,Donnell Harvey,Donnell,Harvey,0
202238,Kenny Hasbrouck,Kenny,Hasbrouck,0
321,Scott Haskin,Scott,Haskin,0
76965,Clem Haskins,Clem,Haskins,0
2617,Udonis Haslem,Udonis,Haslem,1
2239,Trenton Hassell,Trenton,Hassell,0
76967,Billy Hassett,Billy,Hassett,0
76966,Joey Hassett,Joey,Hassett,0
76968,Scott Hastings,Scott,Hastings,0
2213,Kirk Haston,Kirk,Haston,0
76969,Vern Hatton,Vern,Hatton,0
1630573,Sam Hauser,Sam,Hauser,1
76970,John Havlicek,John,Havlicek,0
201150,Spencer Hawes,Spencer,Hawes,0
76971,Steve Hawes,Steve,Hawes,0
76972,Connie Hawkins,Connie,Hawkins,0
765,Hersey Hawkins,Hersey,Hawkins,0
1038,Juaquin Hawkins,Juaquin,Hawkins,0
76974,Marshall Hawkins,Marshall,Hawkins,0
1138,Michael Hawkins,Michael,Hawkins,0
76975,Robert Hawkins,Robert,Hawkins,0
76977,Tom Hawkins,Tom,Hawkins,0
76978,Nate Hawthorne,Nate,Hawthorne,0
101236,Chuck Hayes,Chuck,Hayes,0
76979,Elvin Hayes,Elvin,Hayes,0
2553,Jarvis Hayes,Jarvis,Hayes,0
1629637,Jaxson Hayes,Jaxson,Hayes,1
1630165,Killian Hayes,Killian,Hayes,1
1628502,Nigel Hayes,Nigel,Hayes,0
76980,Steve Hayes,Steve,Hayes,0
202330,Gordon Hayward,Gordon,Hayward,1
202351,Lazar Hayward,Lazar,Hayward,0
2217,Brendan Haywood,Brendan,Haywood,0
76981,Spencer Haywood,Spencer,Haywood,0
76982,John W. Hazen,John W.,Hazen,0
76983,Walt Hazzard,Walt,Hazzard,0
101129,Luther Head,Luther,Head,0
1049,Shane Heal,Shane,Heal,0
76984,Brian Heaney,Brian,Heaney,0
76985,Garfield Heard,Garfield,Heard,0
203687,Reggie Hearn,Reggie,Hearn,0
76986,Herm Hedderick,Herm,Hedderick,0
76987,Alvin Heggs,Alvin,Heggs,0
76988,Tom Heinsohn,Tom,Heinsohn,0
76989,Dick Hemric,Dick,Hemric,0
673,Alan Henderson,Alan,Henderson,0
1538,Cedric Henderson,Cedric,Henderson,0
76990,Cedric Henderson,Cedric,Henderson,0
76991,Dave Henderson,Dave,Henderson,0
76993,Gerald Henderson,Gerald,Henderson,0
201945,Gerald Henderson,Gerald,Henderson,0
1764,J.R. Henderson,J.R.,Henderson,0
76992,Jerome Henderson,Jerome,Henderson,0
76994,Kevin Henderson,Kevin,Henderson,0
76996,Tom Henderson,Tom,Henderson,0
971,Mark Hendrickson,Mark,Hendrickson,0
76998,Larry Hennessy,Larry,Hennessy,0
76999,Don Henriksen,Don,Henriksen,0
1630565,Aaron Henry,Aaron,Henry,0
77000,Al Henry,Al,Henry,0
